snp.dists.0.8.2,variable,value,same_source
SBV088,SBV174,6,0
SBV089,SBV174,3,0
SBV090,SBV174,4,0
SBV091,SBV174,6,0
SBV092,SBV174,5,0
SBV093,SBV174,4,1
SBV094,SBV174,3,0
SBV095,SBV174,3,0
SBV096,SBV174,1,0
SBV097,SBV174,1,0
SBV098,SBV174,1,0
SBV099,SBV174,4,0
SBV100,SBV174,2,0
SBV101,SBV174,2,0
SBV102,SBV174,8,0
SBV103,SBV174,6,0
SBV104,SBV174,3,0
SBV105,SBV174,4,0
SBV106,SBV174,2,0
SBV107,SBV174,7,0
SBV108,SBV174,2,0
SBV109,SBV174,6,0
SBV110,SBV174,6,0
SBV111,SBV174,3,0
SBV112,SBV174,1,0
SBV113,SBV174,5,1
SBV114,SBV174,2,1
SBV115,SBV174,2,1
SBV116,SBV174,7,1
SBV117,SBV174,3,1
SBV118,SBV174,2,1
SBV119,SBV174,5,1
SBV121,SBV174,3,1
SBV122,SBV174,4,1
SBV123,SBV174,3,1
SBV124,SBV174,3,1
SBV125,SBV174,3,0
SBV127,SBV174,5,0
SBV128,SBV174,3,0
SBV130,SBV174,3,0
SBV132,SBV174,4,0
SBV133,SBV174,5,0
SBV134,SBV174,3,0
SBV135,SBV174,4,1
SBV136,SBV174,4,1
SBV138,SBV174,4,0
SBV139,SBV174,4,0
SBV140,SBV174,1,0
SBV141,SBV174,3,0
SBV142,SBV174,4,0
SBV143,SBV174,1,0
SBV144,SBV174,5,0
SBV145,SBV174,3,1
SBV146,SBV174,4,0
SBV147,SBV174,7,0
SBV148,SBV174,3,0
SBV150,SBV174,1,0
SBV151,SBV174,5,0
SBV152,SBV174,4,0
SBV153,SBV174,4,0
SBV156,SBV174,5,1
SBV157,SBV174,5,1
SBV158,SBV174,2,1
SBV159,SBV174,5,1
SBV160,SBV174,6,1
SBV161,SBV174,8,1
SBV162,SBV174,3,1
SBV163,SBV174,4,1
SBV164,SBV174,3,1
SBV165,SBV174,7,1
SBV166,SBV174,3,1
SBV167,SBV174,3,1
SBV168,SBV174,3,1
SBV169,SBV174,4,1
SBV170,SBV174,9,1
SBV171,SBV174,1,1
SBV172,SBV174,2,0
SBV173,SBV174,1,0
SBV174,SBV174,0,0
SBV175,SBV174,1,0
SBV176,SBV174,8,1
SBV218,SBV174,5,0
SBV234,SBV174,4,0
SBV235,SBV174,2,0
SBV240,SBV174,6,0
SBV257,SBV174,5,0
SBV269,SBV174,7,0
SBV270,SBV174,9,0
SBV271,SBV174,6,0
SBV272,SBV174,3,0
SBV273,SBV174,9,0
SBV274,SBV174,12,0
SBV275,SBV174,11,0
SBV276,SBV174,12,0
SBV277,SBV174,10,0
SBV278,SBV174,5,0
SBV279,SBV174,3,0
SBV280,SBV174,3,0
SBV281,SBV174,4,0
SBV282,SBV174,7,0
SBV283,SBV174,5,0
SBV284,SBV174,9,1
SBV285,SBV174,5,0
SBV286,SBV174,9,0
SBV287,SBV174,6,0
SBV288,SBV174,7,0
SBV289,SBV174,9,0
SBV290,SBV174,8,1
SBV291,SBV174,4,0
SBV292,SBV174,9,0
SBV293,SBV174,5,1
SBV294,SBV174,6,1
SBV295,SBV174,10,1
SBV296,SBV174,4,1
SBV297,SBV174,1,1
SBV298,SBV174,5,1
SBV299,SBV174,6,1
SBV300,SBV174,7,1
SBV301,SBV174,9,1
SBV302,SBV174,6,1
SBV305,SBV174,12,1
SBV306,SBV174,10,1
SBV307,SBV174,10,0
SBV308,SBV174,6,0
SBV310,SBV174,10,0
SBV311,SBV174,8,0
SBV312,SBV174,8,0
SBV313,SBV174,74,1
SBV314,SBV174,5,0
SBV315,SBV174,6,0
SBV316,SBV174,13,0
SBV317,SBV174,8,0
SBV318,SBV174,6,1
SBV319,SBV174,12,1
SBV320,SBV174,7,0
SBV321,SBV174,6,0
SBV322,SBV174,3,0
SBV323,SBV174,6,0
SBV324,SBV174,6,0
SBV325,SBV174,7,0
SBV326,SBV174,9,0
SBV327,SBV174,7,0
SBV328,SBV174,5,0
SBV329,SBV174,8,0
SBV330,SBV174,7,0
SBV331,SBV174,11,0
SBV332,SBV174,1,0
SBV333,SBV174,4,1
SBV334,SBV174,10,0
SBV335,SBV174,7,0
SBV336,SBV174,5,0
SBV337,SBV174,1,0
SBV338,SBV174,11,1
SBV339,SBV174,9,1
SBV340,SBV174,9,1
SBV341,SBV174,12,1
SBV343,SBV174,12,0
SBV344,SBV174,7,1
SBV345,SBV174,3,1
SBV347,SBV174,4,1
SBV348,SBV174,5,1
SBV349,SBV174,4,1
SBV350,SBV174,9,1
SBV351,SBV174,8,1
SBV352,SBV174,11,1
SBV353,SBV174,7,0
SBV354,SBV174,7,0
SBV355,SBV174,4,1
SBV356,SBV174,4,1
SBV357,SBV174,8,0
SBV358,SBV174,7,0
SBV359,SBV174,7,0
SBV361,SBV174,3,0
SBV362,SBV174,8,0
SBV363,SBV174,12,0
SBV364,SBV174,11,1
SBV365,SBV174,8,0
SBV366,SBV174,8,0
SBV367,SBV174,9,1
SBV368,SBV174,12,0
SBV369,SBV174,7,0
SBV370,SBV174,11,1
SBV371,SBV174,9,0
SBV372,SBV174,8,1
SBV373,SBV174,6,0
SBV374,SBV174,14,1
SBV375,SBV174,4,0
SBV376,SBV174,11,0
SBV005,SBV175,36,1
SBV007,SBV175,3,0
SBV010,SBV175,61,1
SBV011,SBV175,83,1
SBV019,SBV175,68,0
SBV021,SBV175,67,1
SBV022,SBV175,14,1
SBV023,SBV175,0,0
SBV024,SBV175,68,1
SBV025,SBV175,4,0
SBV027,SBV175,2,1
SBV029,SBV175,72,0
SBV030,SBV175,5,1
SBV032,SBV175,72,1
SBV033,SBV175,4,1
SBV035,SBV175,2,1
SBV036,SBV175,2,1
SBV037,SBV175,4,1
SBV038,SBV175,5,1
SBV039,SBV175,3,1
SBV041,SBV175,1,1
SBV042,SBV175,2,1
SBV043,SBV175,2,0
SBV044,SBV175,2,0
SBV045,SBV175,0,0
SBV046,SBV175,1,0
SBV047,SBV175,0,0
SBV048,SBV175,0,0
SBV049,SBV175,0,0
SBV050,SBV175,2,0
SBV051,SBV175,0,0
SBV052,SBV175,2,0
SBV053,SBV175,4,1
SBV054,SBV175,4,0
SBV055,SBV175,2,0
SBV056,SBV175,3,0
SBV057,SBV175,1,1
SBV058,SBV175,4,0
SBV059,SBV175,0,0
SBV060,SBV175,5,0
SBV061,SBV175,3,0
SBV062,SBV175,4,0
SBV063,SBV175,1,1
SBV064,SBV175,3,0
SBV067,SBV175,2,0
SBV068,SBV175,4,0
SBV069,SBV175,1,0
SBV070,SBV175,4,0
SBV071,SBV175,0,0
SBV072,SBV175,9,1
SBV075,SBV175,1,1
SBV076,SBV175,0,1
SBV077,SBV175,1,1
SBV078,SBV175,4,1
SBV079,SBV175,1,1
SBV080,SBV175,4,1
SBV081,SBV175,0,1
SBV082,SBV175,1,1
SBV083,SBV175,0,1
SBV084,SBV175,0,0
SBV087,SBV175,1,1
SBV088,SBV175,5,0
SBV089,SBV175,2,0
SBV090,SBV175,3,0
SBV091,SBV175,5,0
SBV092,SBV175,4,0
SBV093,SBV175,3,1
SBV094,SBV175,2,0
SBV095,SBV175,2,0
SBV096,SBV175,0,0
SBV097,SBV175,0,0
SBV098,SBV175,0,0
SBV099,SBV175,3,0
SBV100,SBV175,1,0
SBV101,SBV175,1,0
SBV102,SBV175,7,0
SBV103,SBV175,5,0
SBV104,SBV175,2,0
SBV105,SBV175,3,0
SBV106,SBV175,1,0
SBV107,SBV175,6,0
SBV108,SBV175,1,0
SBV109,SBV175,5,0
SBV110,SBV175,5,0
SBV111,SBV175,2,0
SBV112,SBV175,0,0
SBV113,SBV175,4,1
SBV114,SBV175,1,1
SBV115,SBV175,1,1
SBV116,SBV175,6,1
SBV117,SBV175,2,1
SBV118,SBV175,1,1
SBV119,SBV175,4,1
SBV121,SBV175,2,1
SBV122,SBV175,3,1
SBV123,SBV175,2,1
SBV124,SBV175,2,1
SBV125,SBV175,2,0
SBV127,SBV175,4,0
SBV128,SBV175,2,0
SBV130,SBV175,2,0
SBV132,SBV175,3,0
SBV133,SBV175,4,0
SBV134,SBV175,2,0
SBV135,SBV175,3,1
SBV136,SBV175,3,1
SBV138,SBV175,3,0
SBV139,SBV175,3,0
SBV140,SBV175,0,0
SBV141,SBV175,2,0
SBV142,SBV175,3,0
SBV143,SBV175,0,0
SBV144,SBV175,4,0
SBV145,SBV175,2,1
SBV146,SBV175,3,0
SBV147,SBV175,6,0
SBV148,SBV175,2,0
SBV150,SBV175,0,0
SBV151,SBV175,4,0
SBV152,SBV175,3,0
SBV153,SBV175,3,0
SBV156,SBV175,4,1
SBV157,SBV175,4,1
SBV158,SBV175,1,1
SBV159,SBV175,4,1
SBV160,SBV175,5,1
SBV161,SBV175,7,1
SBV162,SBV175,2,1
SBV163,SBV175,3,1
SBV164,SBV175,2,1
SBV165,SBV175,6,1
SBV166,SBV175,2,1
SBV167,SBV175,2,1
SBV168,SBV175,2,1
SBV169,SBV175,3,1
SBV170,SBV175,8,1
SBV171,SBV175,0,1
SBV172,SBV175,1,0
SBV173,SBV175,0,0
SBV174,SBV175,1,0
SBV175,SBV175,0,0
SBV176,SBV175,7,1
SBV218,SBV175,4,0
SBV234,SBV175,3,0
SBV235,SBV175,1,0
SBV240,SBV175,5,0
SBV257,SBV175,4,0
SBV269,SBV175,6,0
SBV270,SBV175,8,0
SBV271,SBV175,5,0
SBV272,SBV175,2,0
SBV273,SBV175,8,0
SBV274,SBV175,11,0
SBV275,SBV175,10,0
SBV276,SBV175,11,0
SBV277,SBV175,9,0
SBV278,SBV175,4,0
SBV279,SBV175,2,0
SBV280,SBV175,2,0
SBV281,SBV175,3,0
SBV282,SBV175,6,0
SBV283,SBV175,4,0
SBV284,SBV175,8,1
SBV285,SBV175,4,0
SBV286,SBV175,8,0
SBV287,SBV175,5,0
SBV288,SBV175,6,0
SBV289,SBV175,8,0
SBV290,SBV175,7,1
SBV291,SBV175,3,0
SBV292,SBV175,8,0
SBV293,SBV175,4,1
SBV294,SBV175,5,1
SBV295,SBV175,9,1
SBV296,SBV175,3,1
SBV297,SBV175,0,1
SBV298,SBV175,4,1
SBV299,SBV175,5,1
SBV300,SBV175,6,1
SBV301,SBV175,8,1
SBV302,SBV175,5,1
SBV305,SBV175,11,1
SBV306,SBV175,9,1
SBV307,SBV175,9,0
SBV308,SBV175,5,0
SBV310,SBV175,9,0
SBV311,SBV175,7,0
SBV312,SBV175,7,0
SBV313,SBV175,73,1
SBV314,SBV175,4,0
SBV315,SBV175,5,0
SBV316,SBV175,12,0
SBV317,SBV175,7,0
SBV318,SBV175,5,1
SBV319,SBV175,11,1
SBV320,SBV175,6,0
SBV321,SBV175,5,0
SBV322,SBV175,2,0
SBV323,SBV175,5,0
SBV324,SBV175,5,0
SBV325,SBV175,6,0
SBV326,SBV175,8,0
SBV327,SBV175,6,0
SBV328,SBV175,4,0
SBV329,SBV175,7,0
SBV330,SBV175,6,0
SBV331,SBV175,10,0
SBV332,SBV175,0,0
SBV333,SBV175,3,1
SBV334,SBV175,9,0
SBV335,SBV175,6,0
SBV336,SBV175,4,0
SBV337,SBV175,0,0
SBV338,SBV175,10,1
SBV339,SBV175,8,1
SBV340,SBV175,8,1
SBV341,SBV175,11,1
SBV343,SBV175,11,0
SBV344,SBV175,6,1
SBV345,SBV175,2,1
SBV347,SBV175,3,1
SBV348,SBV175,4,1
SBV349,SBV175,3,1
SBV350,SBV175,8,1
SBV351,SBV175,7,1
SBV352,SBV175,10,1
SBV353,SBV175,6,0
SBV354,SBV175,6,0
SBV355,SBV175,3,1
SBV356,SBV175,3,1
SBV357,SBV175,7,0
SBV358,SBV175,6,0
SBV359,SBV175,6,0
SBV361,SBV175,2,0
SBV362,SBV175,7,0
SBV363,SBV175,11,0
SBV364,SBV175,10,1
SBV365,SBV175,7,0
SBV366,SBV175,7,0
SBV367,SBV175,8,1
SBV368,SBV175,11,0
SBV369,SBV175,6,0
SBV370,SBV175,10,1
SBV371,SBV175,8,0
SBV372,SBV175,7,1
SBV373,SBV175,5,0
SBV374,SBV175,13,1
SBV375,SBV175,3,0
SBV376,SBV175,10,0
SBV005,SBV176,41,1
SBV007,SBV176,6,1
SBV010,SBV176,66,1
SBV011,SBV176,88,1
SBV019,SBV176,73,1
SBV021,SBV176,72,1
SBV022,SBV176,19,1
SBV023,SBV176,7,1
SBV024,SBV176,73,1
SBV025,SBV176,9,1
SBV027,SBV176,7,1
SBV029,SBV176,77,1
SBV030,SBV176,10,1
SBV032,SBV176,77,0
SBV033,SBV176,9,1
SBV035,SBV176,5,1
SBV036,SBV176,5,1
SBV037,SBV176,9,1
SBV038,SBV176,8,1
SBV039,SBV176,10,1
SBV041,SBV176,8,1
SBV042,SBV176,5,1
SBV043,SBV176,9,1
SBV044,SBV176,9,1
SBV045,SBV176,7,1
SBV046,SBV176,8,1
SBV047,SBV176,7,1
SBV048,SBV176,7,1
SBV049,SBV176,7,1
SBV050,SBV176,9,1
SBV051,SBV176,7,1
SBV052,SBV176,9,1
SBV053,SBV176,9,1
SBV054,SBV176,7,1
SBV055,SBV176,9,1
SBV056,SBV176,6,1
SBV057,SBV176,6,0
SBV058,SBV176,7,1
SBV059,SBV176,7,1
SBV060,SBV176,10,1
SBV061,SBV176,6,1
SBV062,SBV176,7,1
SBV063,SBV176,8,1
SBV064,SBV176,6,1
SBV067,SBV176,9,1
SBV068,SBV176,7,1
SBV069,SBV176,8,1
SBV070,SBV176,7,1
SBV071,SBV176,7,1
SBV072,SBV176,14,1
SBV075,SBV176,8,1
SBV076,SBV176,7,1
SBV077,SBV176,8,1
SBV078,SBV176,7,1
SBV079,SBV176,8,1
SBV080,SBV176,7,1
SBV081,SBV176,7,1
SBV082,SBV176,8,1
SBV083,SBV176,7,1
SBV084,SBV176,7,1
SBV087,SBV176,8,1
SBV088,SBV176,8,1
SBV089,SBV176,9,1
SBV090,SBV176,8,1
SBV091,SBV176,8,1
SBV092,SBV176,9,1
SBV093,SBV176,6,0
SBV094,SBV176,9,1
SBV095,SBV176,9,1
SBV096,SBV176,7,1
SBV097,SBV176,7,1
SBV098,SBV176,7,1
SBV099,SBV176,8,1
SBV100,SBV176,8,1
SBV101,SBV176,8,1
SBV102,SBV176,10,1
SBV103,SBV176,8,1
SBV104,SBV176,5,1
SBV105,SBV176,10,1
SBV106,SBV176,8,1
SBV107,SBV176,9,1
SBV108,SBV176,8,1
SBV109,SBV176,12,1
SBV110,SBV176,8,1
SBV111,SBV176,9,1
SBV112,SBV176,7,1
SBV113,SBV176,11,1
SBV114,SBV176,8,1
SBV115,SBV176,8,1
SBV116,SBV176,9,1
SBV117,SBV176,9,1
SBV118,SBV176,8,1
SBV119,SBV176,7,1
SBV121,SBV176,9,1
SBV122,SBV176,10,1
SBV123,SBV176,9,1
SBV124,SBV176,9,1
SBV125,SBV176,9,1
SBV127,SBV176,7,1
SBV128,SBV176,9,1
SBV130,SBV176,9,1
SBV132,SBV176,10,1
SBV133,SBV176,11,1
SBV134,SBV176,9,1
SBV135,SBV176,8,1
SBV136,SBV176,10,1
SBV138,SBV176,10,1
SBV139,SBV176,10,1
SBV140,SBV176,7,1
SBV141,SBV176,9,1
SBV142,SBV176,10,1
SBV143,SBV176,7,1
SBV144,SBV176,11,1
SBV145,SBV176,9,0
SBV146,SBV176,10,1
SBV147,SBV176,9,1
SBV148,SBV176,9,1
SBV150,SBV176,7,1
SBV151,SBV176,7,1
SBV152,SBV176,10,1
SBV153,SBV176,10,1
SBV156,SBV176,11,1
SBV157,SBV176,11,1
SBV158,SBV176,8,1
SBV159,SBV176,11,1
SBV160,SBV176,12,1
SBV161,SBV176,10,1
SBV162,SBV176,9,1
SBV163,SBV176,10,1
SBV164,SBV176,9,1
SBV165,SBV176,9,1
SBV166,SBV176,9,1
SBV167,SBV176,9,1
SBV168,SBV176,9,1
SBV169,SBV176,10,1
SBV170,SBV176,3,1
SBV171,SBV176,7,1
SBV172,SBV176,8,1
SBV173,SBV176,7,1
SBV174,SBV176,8,1
SBV175,SBV176,7,1
SBV176,SBV176,0,0
SBV218,SBV176,9,1
SBV234,SBV176,10,1
SBV235,SBV176,8,1
SBV240,SBV176,12,1
SBV257,SBV176,11,1
SBV269,SBV176,9,1
SBV270,SBV176,13,1
SBV271,SBV176,10,1
SBV272,SBV176,9,1
SBV273,SBV176,13,1
SBV274,SBV176,16,1
SBV275,SBV176,15,1
SBV276,SBV176,16,1
SBV277,SBV176,12,1
SBV278,SBV176,11,1
SBV279,SBV176,9,1
SBV280,SBV176,9,1
SBV281,SBV176,10,1
SBV282,SBV176,13,1
SBV283,SBV176,11,1
SBV284,SBV176,13,0
SBV285,SBV176,11,1
SBV286,SBV176,13,1
SBV287,SBV176,12,1
SBV288,SBV176,13,1
SBV289,SBV176,13,1
SBV290,SBV176,12,1
SBV291,SBV176,10,1
SBV292,SBV176,13,1
SBV293,SBV176,11,1
SBV294,SBV176,12,1
SBV295,SBV176,14,1
SBV296,SBV176,10,1
SBV297,SBV176,7,1
SBV298,SBV176,11,1
SBV299,SBV176,12,1
SBV300,SBV176,13,1
SBV301,SBV176,13,1
SBV302,SBV176,12,1
SBV305,SBV176,14,1
SBV306,SBV176,14,1
SBV307,SBV176,14,1
SBV308,SBV176,12,1
SBV310,SBV176,14,1
SBV311,SBV176,10,1
SBV312,SBV176,12,1
SBV313,SBV176,78,0
SBV314,SBV176,9,1
SBV315,SBV176,12,1
SBV316,SBV176,17,1
SBV317,SBV176,14,1
SBV318,SBV176,10,1
SBV319,SBV176,16,1
SBV320,SBV176,11,1
SBV321,SBV176,12,1
SBV322,SBV176,9,1
SBV323,SBV176,12,1
SBV324,SBV176,12,1
SBV325,SBV176,11,1
SBV326,SBV176,15,1
SBV327,SBV176,11,1
SBV328,SBV176,9,1
SBV329,SBV176,14,1
SBV330,SBV176,11,1
SBV331,SBV176,15,1
SBV332,SBV176,7,1
SBV333,SBV176,8,1
SBV334,SBV176,14,1
SBV335,SBV176,11,1
SBV336,SBV176,9,1
SBV337,SBV176,7,1
SBV338,SBV176,15,1
SBV339,SBV176,13,1
SBV340,SBV176,13,1
SBV341,SBV176,16,1
SBV343,SBV176,16,1
SBV344,SBV176,13,1
SBV345,SBV176,9,1
SBV347,SBV176,10,1
SBV348,SBV176,11,1
SBV349,SBV176,8,1
SBV350,SBV176,11,1
SBV351,SBV176,12,1
SBV352,SBV176,15,0
SBV353,SBV176,13,1
SBV354,SBV176,11,1
SBV355,SBV176,10,1
SBV356,SBV176,10,1
SBV357,SBV176,14,1
SBV358,SBV176,13,1
SBV359,SBV176,13,1
SBV361,SBV176,9,1
SBV362,SBV176,14,1
SBV363,SBV176,16,1
SBV364,SBV176,15,1
SBV365,SBV176,14,1
SBV366,SBV176,14,1
SBV367,SBV176,15,1
SBV368,SBV176,16,1
SBV369,SBV176,13,1
SBV370,SBV176,15,0
SBV371,SBV176,13,1
SBV372,SBV176,14,1
SBV373,SBV176,10,1
SBV374,SBV176,18,1
SBV375,SBV176,10,1
SBV376,SBV176,15,1
SBV005,SBV218,36,1
SBV007,SBV218,5,0
SBV010,SBV218,61,1
SBV011,SBV218,83,1
SBV019,SBV218,68,0
SBV021,SBV218,67,1
SBV022,SBV218,14,1
SBV023,SBV218,4,0
SBV024,SBV218,68,1
SBV025,SBV218,4,0
SBV027,SBV218,2,1
SBV029,SBV218,72,0
SBV030,SBV218,5,1
SBV032,SBV218,72,1
SBV033,SBV218,4,1
SBV035,SBV218,4,1
SBV036,SBV218,4,1
SBV037,SBV218,4,1
SBV038,SBV218,7,1
SBV039,SBV218,7,1
SBV041,SBV218,5,1
SBV042,SBV218,4,1
SBV043,SBV218,6,0
SBV044,SBV218,6,0
SBV045,SBV218,4,0
SBV046,SBV218,5,0
SBV047,SBV218,4,0
SBV048,SBV218,4,0
SBV049,SBV218,4,0
SBV050,SBV218,6,0
SBV051,SBV218,4,0
SBV052,SBV218,6,0
SBV053,SBV218,4,1
SBV054,SBV218,6,0
SBV055,SBV218,6,0
SBV056,SBV218,5,0
SBV057,SBV218,3,1
SBV058,SBV218,6,0
SBV059,SBV218,4,0
SBV060,SBV218,5,0
SBV061,SBV218,5,0
SBV062,SBV218,6,0
SBV063,SBV218,5,1
SBV064,SBV218,5,0
SBV067,SBV218,6,0
SBV068,SBV218,6,0
SBV069,SBV218,5,0
SBV070,SBV218,6,0
SBV071,SBV218,4,0
SBV072,SBV218,9,1
SBV075,SBV218,5,1
SBV076,SBV218,4,1
SBV077,SBV218,5,1
SBV078,SBV218,6,1
SBV079,SBV218,5,1
SBV080,SBV218,6,1
SBV081,SBV218,4,1
SBV082,SBV218,5,1
SBV083,SBV218,4,1
SBV084,SBV218,4,0
SBV087,SBV218,5,1
SBV088,SBV218,7,0
SBV089,SBV218,6,0
SBV090,SBV218,1,0
SBV091,SBV218,7,0
SBV092,SBV218,2,0
SBV093,SBV218,5,1
SBV094,SBV218,6,0
SBV095,SBV218,6,0
SBV096,SBV218,4,0
SBV097,SBV218,4,0
SBV098,SBV218,4,0
SBV099,SBV218,1,0
SBV100,SBV218,5,0
SBV101,SBV218,5,0
SBV102,SBV218,9,0
SBV103,SBV218,7,0
SBV104,SBV218,4,0
SBV105,SBV218,7,0
SBV106,SBV218,5,0
SBV107,SBV218,8,0
SBV108,SBV218,5,0
SBV109,SBV218,9,0
SBV110,SBV218,7,0
SBV111,SBV218,6,0
SBV112,SBV218,4,0
SBV113,SBV218,8,1
SBV114,SBV218,5,1
SBV115,SBV218,5,1
SBV116,SBV218,8,1
SBV117,SBV218,6,1
SBV118,SBV218,5,1
SBV119,SBV218,6,1
SBV121,SBV218,6,1
SBV122,SBV218,7,1
SBV123,SBV218,6,1
SBV124,SBV218,6,1
SBV125,SBV218,6,0
SBV127,SBV218,6,0
SBV128,SBV218,6,0
SBV130,SBV218,6,0
SBV132,SBV218,7,0
SBV133,SBV218,8,0
SBV134,SBV218,6,0
SBV135,SBV218,1,1
SBV136,SBV218,7,1
SBV138,SBV218,7,0
SBV139,SBV218,7,0
SBV140,SBV218,4,0
SBV141,SBV218,6,0
SBV142,SBV218,7,0
SBV143,SBV218,4,0
SBV144,SBV218,8,0
SBV145,SBV218,6,1
SBV146,SBV218,7,0
SBV147,SBV218,8,0
SBV148,SBV218,6,0
SBV150,SBV218,4,0
SBV151,SBV218,6,0
SBV152,SBV218,7,0
SBV153,SBV218,7,0
SBV156,SBV218,8,1
SBV157,SBV218,8,1
SBV158,SBV218,5,1
SBV159,SBV218,8,1
SBV160,SBV218,9,1
SBV161,SBV218,9,1
SBV162,SBV218,6,1
SBV163,SBV218,7,1
SBV164,SBV218,6,1
SBV165,SBV218,8,1
SBV166,SBV218,6,1
SBV167,SBV218,6,1
SBV168,SBV218,6,1
SBV169,SBV218,7,1
SBV170,SBV218,10,1
SBV171,SBV218,4,1
SBV172,SBV218,5,0
SBV173,SBV218,4,0
SBV174,SBV218,5,0
SBV175,SBV218,4,0
SBV176,SBV218,9,1
SBV218,SBV218,0,0
SBV234,SBV218,7,0
SBV235,SBV218,5,0
SBV240,SBV218,9,0
SBV257,SBV218,8,0
SBV269,SBV218,8,0
SBV270,SBV218,6,0
SBV271,SBV218,1,0
SBV272,SBV218,6,0
SBV273,SBV218,6,0
SBV274,SBV218,9,0
SBV275,SBV218,8,0
SBV276,SBV218,9,0
SBV277,SBV218,11,0
SBV278,SBV218,8,0
SBV279,SBV218,6,0
SBV280,SBV218,6,0
SBV281,SBV218,7,0
SBV282,SBV218,10,0
SBV283,SBV218,8,0
SBV284,SBV218,6,1
SBV285,SBV218,8,0
SBV286,SBV218,4,0
SBV287,SBV218,9,0
SBV288,SBV218,10,0
SBV289,SBV218,4,0
SBV290,SBV218,3,1
SBV291,SBV218,7,0
SBV292,SBV218,6,0
SBV293,SBV218,8,1
SBV294,SBV218,9,1
SBV295,SBV218,7,1
SBV296,SBV218,7,1
SBV297,SBV218,4,1
SBV298,SBV218,8,1
SBV299,SBV218,9,1
SBV300,SBV218,10,1
SBV301,SBV218,4,1
SBV302,SBV218,9,1
SBV305,SBV218,13,1
SBV306,SBV218,5,1
SBV307,SBV218,5,0
SBV308,SBV218,9,0
SBV310,SBV218,5,0
SBV311,SBV218,9,0
SBV312,SBV218,3,0
SBV313,SBV218,73,1
SBV314,SBV218,2,0
SBV315,SBV218,9,0
SBV316,SBV218,10,0
SBV317,SBV218,11,0
SBV318,SBV218,1,1
SBV319,SBV218,9,1
SBV320,SBV218,4,0
SBV321,SBV218,9,0
SBV322,SBV218,6,0
SBV323,SBV218,9,0
SBV324,SBV218,9,0
SBV325,SBV218,4,0
SBV326,SBV218,12,0
SBV327,SBV218,4,0
SBV328,SBV218,2,0
SBV329,SBV218,11,0
SBV330,SBV218,4,0
SBV331,SBV218,6,0
SBV332,SBV218,4,0
SBV333,SBV218,1,1
SBV334,SBV218,5,0
SBV335,SBV218,4,0
SBV336,SBV218,2,0
SBV337,SBV218,4,0
SBV338,SBV218,6,1
SBV339,SBV218,6,1
SBV340,SBV218,6,1
SBV341,SBV218,7,1
SBV343,SBV218,7,0
SBV344,SBV218,10,1
SBV345,SBV218,6,1
SBV347,SBV218,7,1
SBV348,SBV218,8,1
SBV349,SBV218,1,1
SBV350,SBV218,10,1
SBV351,SBV218,5,1
SBV352,SBV218,6,1
SBV353,SBV218,10,0
SBV354,SBV218,2,0
SBV355,SBV218,7,1
SBV356,SBV218,7,1
SBV357,SBV218,11,0
SBV358,SBV218,10,0
SBV359,SBV218,10,0
SBV361,SBV218,6,0
SBV362,SBV218,11,0
SBV363,SBV218,7,0
SBV364,SBV218,6,1
SBV365,SBV218,11,0
SBV366,SBV218,11,0
SBV367,SBV218,12,1
SBV368,SBV218,7,0
SBV369,SBV218,10,0
SBV370,SBV218,6,1
SBV371,SBV218,4,0
SBV372,SBV218,11,1
SBV373,SBV218,5,0
SBV374,SBV218,9,1
SBV375,SBV218,7,0
SBV376,SBV218,6,0
SBV005,SBV234,39,1
SBV007,SBV234,6,0
SBV010,SBV234,64,1
SBV011,SBV234,86,1
SBV019,SBV234,71,0
SBV021,SBV234,70,1
SBV022,SBV234,17,1
SBV023,SBV234,3,0
SBV024,SBV234,71,1
SBV025,SBV234,7,0
SBV027,SBV234,5,1
SBV029,SBV234,75,0
SBV030,SBV234,8,1
SBV032,SBV234,75,1
SBV033,SBV234,7,1
SBV035,SBV234,5,1
SBV036,SBV234,5,1
SBV037,SBV234,7,1
SBV038,SBV234,8,1
SBV039,SBV234,6,1
SBV041,SBV234,4,1
SBV042,SBV234,5,1
SBV043,SBV234,5,0
SBV044,SBV234,5,0
SBV045,SBV234,3,0
SBV046,SBV234,4,0
SBV047,SBV234,3,0
SBV048,SBV234,3,0
SBV049,SBV234,3,0
SBV050,SBV234,5,0
SBV051,SBV234,3,0
SBV052,SBV234,5,0
SBV053,SBV234,7,1
SBV054,SBV234,7,0
SBV055,SBV234,5,0
SBV056,SBV234,6,0
SBV057,SBV234,4,1
SBV058,SBV234,7,0
SBV059,SBV234,3,0
SBV060,SBV234,8,0
SBV061,SBV234,6,0
SBV062,SBV234,7,0
SBV063,SBV234,4,1
SBV064,SBV234,6,0
SBV067,SBV234,5,0
SBV068,SBV234,7,0
SBV069,SBV234,4,0
SBV070,SBV234,7,0
SBV071,SBV234,3,0
SBV072,SBV234,12,1
SBV075,SBV234,4,1
SBV076,SBV234,3,1
SBV077,SBV234,4,1
SBV078,SBV234,7,1
SBV079,SBV234,4,1
SBV080,SBV234,7,1
SBV081,SBV234,3,1
SBV082,SBV234,4,1
SBV083,SBV234,3,1
SBV084,SBV234,3,0
SBV087,SBV234,4,1
SBV088,SBV234,8,0
SBV089,SBV234,5,0
